time,open,high,low,close,volume
2023-07-09 18:00:00+00:00,30292.7,30304.3,30258.1,30260.4,98807.0
2023-07-09 19:00:00+00:00,30260.4,30267.6,30198.4,30240.0,181186.0
2023-07-09 20:00:00+00:00,30239.9,30254.1,30110.4,30191.1,234254.0
2023-07-09 21:00:00+00:00,30191.0,30217.0,30132.2,30156.2,172652.0
2023-07-09 22:00:00+00:00,30156.2,30196.0,30062.6,30172.0,419241.0
2023-07-09 23:00:00+00:00,30172.5,30185.4,30124.0,30163.7,141032.0
2023-07-10 00:00:00+00:00,30163.7,30234.0,29950.0,30089.2,1339808.0
2023-07-10 01:00:00+00:00,30089.1,30146.6,30037.8,30047.4,327513.0
2023-07-10 02:00:00+00:00,30047.5,30238.0,30046.1,30205.3,474941.0
2023-07-10 03:00:00+00:00,30205.4,30261.5,30157.4,30163.0,286316.0
2023-07-10 04:00:00+00:00,30163.0,30167.8,30122.0,30126.0,183350.0
2023-07-10 05:00:00+00:00,30126.0,30156.6,30088.0,30088.0,183069.0
2023-07-10 06:00:00+00:00,30088.1,30132.5,30056.2,30098.5,269143.0
2023-07-10 07:00:00+00:00,30098.4,30148.2,30085.4,30120.2,198097.0
2023-07-10 08:00:00+00:00,30120.2,30125.0,30000.1,30103.6,330086.0
2023-07-10 09:00:00+00:00,30103.6,30201.6,30039.2,30141.4,589791.0
2023-07-10 10:00:00+00:00,30141.3,30240.0,30141.3,30185.7,282974.0
2023-07-10 11:00:00+00:00,30185.8,30250.0,30176.7,30242.0,208239.0
2023-07-10 12:00:00+00:00,30242.1,30282.9,30140.5,30161.6,408197.0
2023-07-10 13:00:00+00:00,30161.5,30338.0,30150.9,30203.3,704375.0
2023-07-10 14:00:00+00:00,30205.1,30370.0,30194.3,30306.2,678424.0
2023-07-10 15:00:00+00:00,30306.2,30328.0,30236.1,30310.8,389404.0
2023-07-10 16:00:00+00:00,30310.8,30384.7,30236.2,30352.0,480347.0
2023-07-10 17:00:00+00:00,30352.1,30369.5,30258.0,30280.0,194411.0
2023-07-10 18:00:00+00:00,30280.0,30554.9,30261.5,30534.0,811807.0
2023-07-10 19:00:00+00:00,30533.9,30843.6,30492.3,30838.6,1209403.0
2023-07-10 20:00:00+00:00,30839.0,31058.8,30764.1,30776.7,1525906.0
2023-07-10 21:00:00+00:00,30776.6,30803.5,30185.5,30300.2,1205373.0
2023-07-10 22:00:00+00:00,30300.0,30411.6,30183.9,30356.2,1054346.0
2023-07-10 23:00:00+00:00,30356.2,30430.8,30332.5,30413.8,452576.0
2023-07-11 00:00:00+00:00,30413.9,30508.8,30360.6,30420.3,515764.0
2023-07-11 01:00:00+00:00,30420.3,30609.9,30400.4,30585.8,449375.0
2023-07-11 02:00:00+00:00,30584.7,30601.9,30450.6,30485.9,364706.0
2023-07-11 03:00:00+00:00,30485.9,30495.7,30393.4,30478.0,244627.0
2023-07-11 04:00:00+00:00,30477.9,30500.0,30444.0,30447.6,145349.0
2023-07-11 05:00:00+00:00,30447.6,30477.0,30438.3,30461.8,129068.0
2023-07-11 06:00:00+00:00,30462.8,30665.0,30455.4,30630.0,574811.0
2023-07-11 07:00:00+00:00,30630.1,30649.9,30531.4,30540.5,312847.0
2023-07-11 08:00:00+00:00,30541.8,30569.6,30492.3,30495.6,194710.0
2023-07-11 09:00:00+00:00,30495.7,30514.0,30340.5,30450.1,625292.0
2023-07-11 10:00:00+00:00,30450.1,30454.3,30370.0,30398.6,236119.0
2023-07-11 11:00:00+00:00,30398.5,30454.0,30390.0,30410.1,162612.0
2023-07-11 12:00:00+00:00,30410.1,30439.6,30374.1,30431.9,217320.0
2023-07-11 13:00:00+00:00,30431.9,30496.0,30283.8,30447.2,711799.0
2023-07-11 14:00:00+00:00,30447.3,30600.0,30376.4,30529.9,811719.0
2023-07-11 15:00:00+00:00,30530.0,30820.0,30481.2,30594.3,1730535.0
2023-07-11 16:00:00+00:00,30594.3,30691.0,30500.6,30646.5,541856.0
2023-07-11 17:00:00+00:00,30646.6,30665.6,30539.2,30575.5,359740.0
2023-07-11 18:00:00+00:00,30575.9,30576.0,30408.9,30481.2,572137.0
2023-07-11 19:00:00+00:00,30481.1,30583.7,30460.2,30583.6,204311.0
2023-07-11 20:00:00+00:00,30583.6,30642.2,30552.0,30577.7,171588.0
2023-07-11 21:00:00+00:00,30577.8,30587.7,30512.7,30572.6,151895.0
2023-07-11 22:00:00+00:00,30572.6,30608.9,30510.0,30584.7,131450.0
2023-07-11 23:00:00+00:00,30584.6,30650.0,30584.1,30620.8,211540.0
2023-07-12 00:00:00+00:00,30620.9,30630.0,30510.1,30520.0,249363.0
2023-07-12 01:00:00+00:00,30519.9,30593.9,30509.7,30542.3,235734.0
2023-07-12 02:00:00+00:00,30542.3,30676.0,30542.2,30613.5,327463.0
2023-07-12 03:00:00+00:00,30613.6,30642.0,30583.7,30598.3,113823.0
2023-07-12 04:00:00+00:00,30598.4,30645.5,30571.1,30644.0,164429.0
2023-07-12 05:00:00+00:00,30644.0,30700.0,30614.4,30657.8,219316.0
2023-07-12 06:00:00+00:00,30657.9,30800.0,30610.1,30720.0,677358.0
2023-07-12 07:00:00+00:00,30719.6,30849.3,30712.2,30744.1,671522.0
2023-07-12 08:00:00+00:00,30744.2,30764.6,30665.0,30736.7,388342.0
2023-07-12 09:00:00+00:00,30736.7,30760.0,30681.0,30727.2,257194.0
2023-07-12 10:00:00+00:00,30727.2,30727.2,30656.0,30685.1,163935.0
2023-07-12 11:00:00+00:00,30685.1,30810.5,30658.5,30776.5,301693.0
2023-07-12 12:00:00+00:00,30776.5,30983.8,30630.4,30720.4,2109152.0
2023-07-12 13:00:00+00:00,30720.3,30855.8,30470.0,30662.6,1943180.0
2023-07-12 14:00:00+00:00,30662.6,30832.0,30650.0,30736.1,914697.0
2023-07-12 15:00:00+00:00,30736.1,30805.0,30460.9,30523.6,1308853.0
2023-07-12 16:00:00+00:00,30523.6,30540.5,30420.2,30489.3,807724.0
2023-07-12 17:00:00+00:00,30489.2,30536.0,30423.6,30454.9,425141.0
2023-07-12 18:00:00+00:00,30454.8,30545.5,30429.5,30522.0,261878.0
2023-07-12 19:00:00+00:00,30522.0,30522.1,30190.4,30289.6,1319290.0
2023-07-12 20:00:00+00:00,30286.6,30353.8,30240.0,30350.3,290356.0
2023-07-12 21:00:00+00:00,30350.2,30382.5,30311.8,30350.4,196613.0
2023-07-12 22:00:00+00:00,30350.3,30373.0,30335.0,30368.4,119449.0
2023-07-12 23:00:00+00:00,30367.4,30423.2,30356.0,30384.3,150553.0
2023-07-13 00:00:00+00:00,30384.3,30443.4,30342.8,30359.2,200364.0
2023-07-13 01:00:00+00:00,30359.2,30406.6,30300.8,30388.0,241407.0
2023-07-13 02:00:00+00:00,30388.1,30393.4,30325.3,30349.3,124205.0
2023-07-13 03:00:00+00:00,30349.2,30355.1,30279.0,30304.7,242069.0
2023-07-13 04:00:00+00:00,30304.7,30324.3,30258.0,30301.0,221144.0
2023-07-13 05:00:00+00:00,30300.9,30330.9,30261.0,30328.9,151656.0
2023-07-13 06:00:00+00:00,30328.8,30408.0,30307.7,30388.6,258669.0
2023-07-13 07:00:00+00:00,30388.7,30435.5,30345.0,30363.0,303061.0
2023-07-13 08:00:00+00:00,30363.0,30425.0,30345.0,30411.9,194367.0
2023-07-13 09:00:00+00:00,30412.0,30607.9,30411.9,30571.6,957839.0
2023-07-13 10:00:00+00:00,30571.6,30648.0,30531.0,30573.5,544144.0
2023-07-13 11:00:00+00:00,30573.5,30600.0,30542.0,30544.7,208357.0
2023-07-13 12:00:00+00:00,30544.7,30600.3,30458.4,30520.0,585009.0
2023-07-13 13:00:00+00:00,30520.0,30696.0,30505.0,30662.4,615515.0
2023-07-13 14:00:00+00:00,30662.5,30690.0,30463.4,30573.6,770182.0
2023-07-13 15:00:00+00:00,30573.6,31200.0,30550.4,30916.9,3745166.0
2023-07-13 16:00:00+00:00,30919.1,30976.3,30720.0,30827.8,2112075.0
2023-07-13 17:00:00+00:00,30827.8,31229.6,30788.0,31072.9,2048802.0
2023-07-13 18:00:00+00:00,31072.9,31498.8,31060.0,31257.7,2668913.0
2023-07-13 19:00:00+00:00,31257.7,31855.4,31248.2,31621.0,2895578.0
2023-07-13 20:00:00+00:00,31621.0,31709.3,31297.9,31380.0,1108753.0
2023-07-13 21:00:00+00:00,31380.0,31403.0,31017.4,31249.1,1240067.0
2023-07-13 22:00:00+00:00,31249.1,31365.1,31209.6,31313.0,497010.0
2023-07-13 23:00:00+00:00,31311.0,31511.8,31308.9,31457.5,477694.0
2023-07-14 00:00:00+00:00,31457.5,31527.2,31366.3,31448.2,710266.0
2023-07-14 01:00:00+00:00,31448.2,31503.0,31335.0,31419.9,393906.0
2023-07-14 02:00:00+00:00,31420.0,31480.0,31382.2,31462.3,291700.0
2023-07-14 03:00:00+00:00,31462.4,31650.0,31395.9,31458.0,680637.0
2023-07-14 04:00:00+00:00,31457.9,31473.5,31380.0,31396.3,239243.0
2023-07-14 05:00:00+00:00,31396.4,31403.7,31350.7,31366.7,247035.0
2023-07-14 06:00:00+00:00,31366.7,31389.9,31289.0,31297.2,240102.0
2023-07-14 07:00:00+00:00,31297.2,31347.2,31081.0,31107.0,803119.0
2023-07-14 08:00:00+00:00,31106.9,31301.2,31091.6,31252.7,579256.0
2023-07-14 09:00:00+00:00,31252.7,31252.7,31146.8,31196.0,281483.0
2023-07-14 10:00:00+00:00,31196.0,31212.2,31090.4,31182.2,385192.0
2023-07-14 11:00:00+00:00,31182.1,31248.0,31149.8,31218.9,254683.0
2023-07-14 12:00:00+00:00,31218.8,31235.2,31111.5,31132.4,268489.0
2023-07-14 13:00:00+00:00,31132.0,31288.0,31056.0,31262.0,828527.0
2023-07-14 14:00:00+00:00,31263.9,31356.4,31174.2,31303.2,570100.0
2023-07-14 15:00:00+00:00,31303.2,31371.5,31204.6,31245.8,509555.0
2023-07-14 16:00:00+00:00,31245.8,31277.7,31060.0,31213.9,848891.0
2023-07-14 17:00:00+00:00,31213.8,31213.9,30632.5,30677.9,2594611.0
2023-07-14 18:00:00+00:00,30680.6,30760.0,30024.1,30088.3,4111878.0
2023-07-14 19:00:00+00:00,30088.2,30234.3,29888.0,30117.9,1989224.0
2023-07-14 20:00:00+00:00,30116.1,30236.8,29983.0,30182.8,694489.0
2023-07-14 21:00:00+00:00,30182.7,30266.0,30138.0,30230.0,367424.0
2023-07-14 22:00:00+00:00,30229.8,30247.1,30187.4,30220.0,187910.0
2023-07-14 23:00:00+00:00,30219.9,30312.3,30206.2,30303.2,308431.0
2023-07-15 00:00:00+00:00,30303.2,30328.4,30231.4,30328.3,297247.0
2023-07-15 01:00:00+00:00,30328.3,30390.8,30276.5,30335.1,275737.0
2023-07-15 02:00:00+00:00,30335.1,30345.5,30288.0,30290.3,173870.0
2023-07-15 03:00:00+00:00,30290.3,30337.9,30263.0,30293.9,195549.0
2023-07-15 04:00:00+00:00,30293.9,30326.6,30290.0,30297.8,99164.0
2023-07-15 05:00:00+00:00,30297.9,30315.7,30251.9,30301.3,179167.0
2023-07-15 06:00:00+00:00,30301.2,30330.8,30274.0,30317.5,148178.0
2023-07-15 07:00:00+00:00,30317.6,30367.4,30305.7,30339.9,248824.0
2023-07-15 08:00:00+00:00,30340.0,30347.9,30278.9,30316.0,172751.0
2023-07-15 09:00:00+00:00,30316.1,30352.3,30316.0,30347.6,70943.0
2023-07-15 10:00:00+00:00,30347.6,30368.0,30300.1,30324.5,152016.0
2023-07-15 11:00:00+00:00,30324.5,30338.3,30287.4,30311.0,105806.0
2023-07-15 12:00:00+00:00,30311.0,30360.0,30310.9,30348.9,87029.0
2023-07-15 13:00:00+00:00,30349.0,30349.0,30260.0,30327.7,191095.0
2023-07-15 14:00:00+00:00,30327.6,30331.0,30270.6,30280.9,123826.0
2023-07-15 15:00:00+00:00,30280.9,30315.5,30242.9,30299.9,204896.0
2023-07-15 16:00:00+00:00,30299.9,30309.4,30251.1,30281.5,213004.0
2023-07-15 17:00:00+00:00,30282.4,30310.0,30255.1,30282.6,73872.0
2023-07-15 18:00:00+00:00,30282.5,30352.5,30282.5,30317.9,162234.0
2023-07-15 19:00:00+00:00,30317.9,30350.0,30317.9,30330.2,54682.0
2023-07-15 20:00:00+00:00,30329.7,30329.7,30294.6,30305.0,54623.0
2023-07-15 21:00:00+00:00,30305.1,30306.0,30280.0,30305.9,46247.0
2023-07-15 22:00:00+00:00,30306.0,30320.0,30273.8,30285.7,62909.0
2023-07-15 23:00:00+00:00,30285.7,30297.3,30270.0,30297.3,66080.0
2023-07-16 00:00:00+00:00,30297.2,30311.6,30276.0,30303.8,64092.0
2023-07-16 01:00:00+00:00,30303.9,30339.4,30265.0,30270.1,179745.0
2023-07-16 02:00:00+00:00,30270.2,30338.1,30053.1,30255.7,1244958.0
2023-07-16 03:00:00+00:00,30255.7,30265.0,30180.0,30187.9,294172.0
2023-07-16 04:00:00+00:00,30187.9,30214.9,30138.0,30153.3,235995.0
2023-07-16 05:00:00+00:00,30153.3,30240.7,30153.3,30240.7,153752.0
2023-07-16 06:00:00+00:00,30240.7,30312.6,30217.1,30260.7,239035.0
2023-07-16 07:00:00+00:00,30260.8,30300.0,30250.0,30270.8,112655.0
2023-07-16 08:00:00+00:00,30270.8,30310.1,30264.8,30296.0,135391.0
2023-07-16 09:00:00+00:00,30296.0,30319.7,30280.7,30299.2,143099.0
2023-07-16 10:00:00+00:00,30299.2,30346.3,30267.0,30285.7,216816.0
2023-07-16 11:00:00+00:00,30285.8,30318.7,30282.4,30303.0,102036.0
2023-07-16 12:00:00+00:00,30303.0,30339.9,30286.0,30295.5,113269.0
2023-07-16 13:00:00+00:00,30295.5,30317.5,30270.0,30297.7,142169.0
2023-07-16 14:00:00+00:00,30297.8,30444.6,30297.8,30398.8,641190.0
2023-07-16 15:00:00+00:00,30398.9,30431.0,30360.9,30374.2,195393.0
2023-07-16 16:00:00+00:00,30374.2,30399.8,30306.6,30359.0,258564.0
2023-07-16 17:00:00+00:00,30359.0,30407.4,30355.0,30380.0,90438.0
2023-07-16 18:00:00+00:00,30380.0,30393.5,30220.1,30276.2,387085.0
2023-07-16 19:00:00+00:00,30276.3,30300.0,30193.0,30250.0,211674.0
2023-07-16 20:00:00+00:00,30249.9,30299.2,30235.4,30267.0,97925.0
2023-07-16 21:00:00+00:00,30267.1,30322.9,30267.0,30285.4,62773.0
2023-07-16 22:00:00+00:00,30285.4,30359.9,30261.2,30320.6,143093.0
2023-07-16 23:00:00+00:00,30320.7,30333.5,30128.0,30230.8,409292.0
2023-07-17 00:00:00+00:00,30230.7,30312.5,30170.1,30214.0,309129.0
2023-07-17 01:00:00+00:00,30213.9,30332.5,30185.7,30286.0,223726.0
2023-07-17 02:00:00+00:00,30286.0,30300.0,30252.0,30261.4,106595.0
2023-07-17 03:00:00+00:00,30261.4,30318.0,30254.9,30308.2,90022.0
2023-07-17 04:00:00+00:00,30308.2,30316.1,30272.0,30298.5,129784.0
2023-07-17 05:00:00+00:00,30298.6,30330.0,30260.3,30263.4,162273.0
2023-07-17 06:00:00+00:00,30263.5,30283.0,30234.8,30276.3,150280.0
2023-07-17 07:00:00+00:00,30276.2,30297.2,30243.2,30284.4,142777.0
2023-07-17 08:00:00+00:00,30284.4,30325.0,30255.1,30260.1,217013.0
2023-07-17 09:00:00+00:00,30260.1,30279.9,30140.2,30178.1,475890.0
2023-07-17 10:00:00+00:00,30178.0,30211.2,29950.1,30163.7,1334835.0
2023-07-17 11:00:00+00:00,30163.6,30266.3,30145.5,30156.0,489145.0
2023-07-17 12:00:00+00:00,30156.0,30224.0,30032.3,30209.9,857280.0
2023-07-17 13:00:00+00:00,30209.9,30315.0,30161.1,30287.2,542347.0
2023-07-17 14:00:00+00:00,30287.2,30311.5,30230.1,30278.8,353002.0
2023-07-17 15:00:00+00:00,30278.9,30298.5,30112.4,30179.9,523235.0
2023-07-17 16:00:00+00:00,30179.9,30240.0,30077.0,30140.6,476639.0
2023-07-17 17:00:00+00:00,30140.7,30168.0,29900.0,30032.7,989467.0
2023-07-17 18:00:00+00:00,30032.8,30065.7,29645.0,29798.9,1913012.0
2023-07-17 19:00:00+00:00,29798.9,29930.0,29750.7,29884.9,556489.0
2023-07-17 20:00:00+00:00,29884.6,29992.0,29880.9,29925.4,274261.0
2023-07-17 21:00:00+00:00,29925.4,30290.0,29925.4,30238.6,624980.0
2023-07-17 22:00:00+00:00,30238.6,30269.6,30096.3,30107.3,347655.0
2023-07-17 23:00:00+00:00,30107.4,30179.5,30070.1,30141.0,225336.0
2023-07-18 00:00:00+00:00,30141.3,30200.0,30111.3,30164.8,211660.0
2023-07-18 01:00:00+00:00,30164.9,30247.3,30143.3,30219.0,255212.0
2023-07-18 02:00:00+00:00,30219.1,30236.7,30106.3,30125.1,242517.0
2023-07-18 03:00:00+00:00,30125.2,30159.9,30080.0,30081.1,274002.0
2023-07-18 04:00:00+00:00,30081.0,30135.6,30045.0,30132.1,357359.0
2023-07-18 05:00:00+00:00,30132.0,30132.1,30040.0,30057.5,221436.0
2023-07-18 06:00:00+00:00,30057.9,30107.0,29926.0,29995.2,636548.0
2023-07-18 07:00:00+00:00,29995.1,30048.8,29943.2,29969.1,347314.0
2023-07-18 08:00:00+00:00,29969.1,30122.5,29880.0,30024.8,886238.0
2023-07-18 09:00:00+00:00,30024.9,30043.8,29945.7,29959.0,362799.0
2023-07-18 10:00:00+00:00,29959.0,30033.3,29902.5,29990.1,325248.0
2023-07-18 11:00:00+00:00,29990.1,30076.0,29800.0,29888.1,784929.0
2023-07-18 12:00:00+00:00,29888.1,29927.8,29734.6,29786.5,1200471.0
2023-07-18 13:00:00+00:00,29786.5,29868.8,29685.1,29834.4,890581.0
2023-07-18 14:00:00+00:00,29834.3,30030.0,29806.4,29922.0,979366.0
2023-07-18 15:00:00+00:00,29922.1,29930.6,29835.0,29906.1,314757.0
2023-07-18 16:00:00+00:00,29906.0,29966.0,29490.8,29700.0,1502729.0
2023-07-18 17:00:00+00:00,29700.0,29841.4,29670.8,29820.5,493313.0
2023-07-18 18:00:00+00:00,29820.5,29928.8,29790.1,29907.9,333979.0
2023-07-18 19:00:00+00:00,29908.0,29944.0,29679.5,29716.5,387875.0
2023-07-18 20:00:00+00:00,29718.3,29816.0,29692.4,29782.8,229084.0
2023-07-18 21:00:00+00:00,29782.8,29837.6,29754.4,29802.0,150104.0
2023-07-18 22:00:00+00:00,29802.0,29833.1,29757.2,29818.4,143102.0
2023-07-18 23:00:00+00:00,29818.5,29869.4,29779.9,29857.4,172319.0
2023-07-19 00:00:00+00:00,29857.4,30075.0,29840.4,30054.0,866315.0
2023-07-19 01:00:00+00:00,30054.1,30075.0,29950.0,30009.9,538796.0
2023-07-19 02:00:00+00:00,30010.0,30031.0,29967.9,30025.0,313151.0
2023-07-19 03:00:00+00:00,30025.1,30080.0,30000.0,30060.8,477256.0
2023-07-19 04:00:00+00:00,30060.9,30195.0,30055.5,30098.6,748556.0
2023-07-19 05:00:00+00:00,30098.7,30127.1,30063.0,30100.5,219798.0
2023-07-19 06:00:00+00:00,30100.3,30116.1,30005.9,30045.7,354411.0
2023-07-19 07:00:00+00:00,30045.7,30080.0,29970.0,30001.5,325625.0
2023-07-19 08:00:00+00:00,30001.5,30021.4,29867.1,29924.5,445701.0
2023-07-19 09:00:00+00:00,29924.6,30054.7,29860.8,30002.4,478006.0
2023-07-19 10:00:00+00:00,30002.4,30036.8,29977.7,29984.6,151186.0
2023-07-19 11:00:00+00:00,29984.6,30034.5,29958.0,30013.9,152361.0
2023-07-19 12:00:00+00:00,30013.9,30024.8,29892.0,29950.1,330249.0
2023-07-19 13:00:00+00:00,29950.0,30138.0,29830.0,29995.7,923229.0
2023-07-19 14:00:00+00:00,29995.8,30055.0,29783.0,29823.2,1010236.0
2023-07-19 15:00:00+00:00,29823.2,29999.0,29760.0,29954.7,723542.0
2023-07-19 16:00:00+00:00,29954.7,29979.0,29865.8,29905.2,408153.0
2023-07-19 17:00:00+00:00,29905.2,30088.0,29882.4,29991.4,510084.0
2023-07-19 18:00:00+00:00,29991.3,30095.8,29942.1,30077.9,392478.0
2023-07-19 19:00:00+00:00,30077.9,30102.7,30022.0,30047.1,262799.0
2023-07-19 20:00:00+00:00,30047.0,30058.0,29950.0,29965.4,198419.0
2023-07-19 21:00:00+00:00,29965.4,29970.6,29843.6,29930.0,347674.0
2023-07-19 22:00:00+00:00,29930.0,29957.3,29847.3,29872.1,193189.0
2023-07-19 23:00:00+00:00,29872.1,29944.0,29826.4,29914.0,290957.0
2023-07-20 00:00:00+00:00,29914.0,30018.0,29884.1,29999.9,269647.0
2023-07-20 01:00:00+00:00,29999.9,30030.3,29972.1,29990.3,184616.0
2023-07-20 02:00:00+00:00,29990.3,30055.0,29980.0,29988.6,228406.0
2023-07-20 03:00:00+00:00,29988.7,30000.0,29922.0,29950.9,280261.0
2023-07-20 04:00:00+00:00,29951.5,29983.0,29926.1,29960.0,126838.0
2023-07-20 05:00:00+00:00,29960.1,30180.0,29951.8,30128.3,792004.0
2023-07-20 06:00:00+00:00,30128.3,30200.0,30077.0,30123.3,504638.0
2023-07-20 07:00:00+00:00,30123.4,30239.9,30096.7,30202.9,528512.0
2023-07-20 08:00:00+00:00,30203.0,30320.0,30161.6,30261.8,601453.0
2023-07-20 09:00:00+00:00,30261.9,30390.0,30211.2,30325.7,942501.0
2023-07-20 10:00:00+00:00,30325.8,30418.4,30265.8,30292.3,738757.0
2023-07-20 11:00:00+00:00,30292.3,30311.7,30250.4,30280.0,360232.0
2023-07-20 12:00:00+00:00,30279.9,30325.8,30203.5,30223.1,396228.0
2023-07-20 13:00:00+00:00,30223.1,30278.7,30170.4,30231.9,430301.0
2023-07-20 14:00:00+00:00,30232.0,30254.1,29614.4,29780.1,3456535.0
2023-07-20 15:00:00+00:00,29780.0,29857.8,29700.6,29802.3,1164705.0
2023-07-20 16:00:00+00:00,29802.3,29872.8,29661.1,29722.9,865447.0
2023-07-20 17:00:00+00:00,29722.9,29826.0,29700.0,29761.5,353556.0
2023-07-20 18:00:00+00:00,29761.4,29799.8,29550.0,29693.0,1241203.0
2023-07-20 19:00:00+00:00,29693.0,29765.6,29675.1,29761.8,228836.0
2023-07-20 20:00:00+00:00,29761.8,29775.0,29672.1,29747.8,186029.0
2023-07-20 21:00:00+00:00,29747.7,29900.0,29738.4,29868.3,589925.0
2023-07-20 22:00:00+00:00,29868.3,29881.9,29796.6,29811.7,167952.0
2023-07-20 23:00:00+00:00,29811.8,29827.7,29787.2,29807.8,151775.0
2023-07-21 00:00:00+00:00,29807.9,29841.1,29725.1,29788.0,484739.0
2023-07-21 01:00:00+00:00,29788.1,29899.2,29758.6,29878.0,477957.0
2023-07-21 02:00:00+00:00,29877.9,29948.1,29832.7,29903.8,556194.0
2023-07-21 03:00:00+00:00,29903.8,29950.0,29875.7,29899.2,384876.0
2023-07-21 04:00:00+00:00,29899.2,29905.0,29856.6,29864.0,126315.0
2023-07-21 05:00:00+00:00,29864.1,29870.0,29792.0,29820.8,219371.0
2023-07-21 06:00:00+00:00,29820.8,29864.0,29795.0,29856.2,146511.0
2023-07-21 07:00:00+00:00,29856.2,29861.9,29750.0,29769.9,245763.0
2023-07-21 08:00:00+00:00,29769.9,29820.0,29758.2,29791.9,155989.0
2023-07-21 09:00:00+00:00,29792.0,29852.9,29750.0,29756.9,256876.0
2023-07-21 10:00:00+00:00,29757.0,29822.0,29756.3,29799.5,132805.0
2023-07-21 11:00:00+00:00,29799.5,29821.7,29721.0,29783.0,299252.0
2023-07-21 12:00:00+00:00,29783.0,29909.4,29782.9,29876.3,537312.0
2023-07-21 13:00:00+00:00,29876.4,29919.0,29788.3,29815.5,466156.0
2023-07-21 14:00:00+00:00,29815.5,29891.3,29783.5,29883.6,356245.0
2023-07-21 15:00:00+00:00,29883.7,29915.9,29857.0,29866.1,237586.0
2023-07-21 16:00:00+00:00,29866.2,29878.4,29808.0,29825.6,212936.0
2023-07-21 17:00:00+00:00,29825.7,29943.1,29820.3,29926.9,335844.0
2023-07-21 18:00:00+00:00,29926.3,30067.5,29926.3,29985.5,712259.0
2023-07-21 19:00:00+00:00,29985.5,29985.5,29769.0,29877.3,572011.0
2023-07-21 20:00:00+00:00,29877.4,29892.5,29830.0,29876.0,126186.0
2023-07-21 21:00:00+00:00,29876.0,29937.0,29873.4,29892.5,121767.0
2023-07-21 22:00:00+00:00,29892.5,29952.9,29885.7,29921.4,81923.0
2023-07-21 23:00:00+00:00,29921.4,29934.7,29886.9,29897.1,124479.0
2023-07-22 00:00:00+00:00,29897.1,30010.2,29895.9,29985.4,271332.0
2023-07-22 01:00:00+00:00,29985.4,29990.8,29916.0,29922.4,108471.0
2023-07-22 02:00:00+00:00,29922.4,29967.5,29919.1,29941.3,107844.0
2023-07-22 03:00:00+00:00,29941.3,29945.1,29897.3,29906.8,181737.0
2023-07-22 04:00:00+00:00,29906.8,29940.1,29871.2,29891.9,152417.0
2023-07-22 05:00:00+00:00,29891.9,29907.6,29862.1,29873.6,131217.0
2023-07-22 06:00:00+00:00,29873.7,29900.0,29849.9,29894.3,134089.0
2023-07-22 07:00:00+00:00,29894.3,29992.9,29868.0,29946.1,343516.0
2023-07-22 08:00:00+00:00,29946.1,29980.0,29925.5,29939.2,113844.0
2023-07-22 09:00:00+00:00,29939.3,29950.5,29910.3,29929.2,130133.0
2023-07-22 10:00:00+00:00,29929.2,29929.2,29867.0,29898.5,381406.0
2023-07-22 11:00:00+00:00,29898.4,29902.7,29863.3,29885.3,83040.0
2023-07-22 12:00:00+00:00,29885.3,29885.4,29827.1,29844.1,157425.0
2023-07-22 13:00:00+00:00,29844.0,29868.0,29838.1,29847.9,84212.0
2023-07-22 14:00:00+00:00,29847.9,29895.0,29843.7,29888.0,210409.0
2023-07-22 15:00:00+00:00,29888.0,29918.0,29860.0,29901.9,172444.0
2023-07-22 16:00:00+00:00,29902.0,29914.0,29855.8,29907.8,152196.0
2023-07-22 17:00:00+00:00,29907.9,29907.9,29810.0,29842.8,201124.0
2023-07-22 18:00:00+00:00,29842.8,29842.8,29801.0,29814.7,154578.0
2023-07-22 19:00:00+00:00,29814.6,29866.4,29803.8,29836.1,127771.0
2023-07-22 20:00:00+00:00,29836.2,29843.2,29820.6,29826.3,49760.0
2023-07-22 21:00:00+00:00,29826.4,29838.1,29821.0,29825.7,44659.0
2023-07-22 22:00:00+00:00,29825.7,29835.7,29780.0,29809.0,151277.0
2023-07-22 23:00:00+00:00,29809.0,29815.0,29618.6,29795.3,1161467.0
2023-07-23 00:00:00+00:00,29794.5,29819.1,29727.8,29778.0,372595.0
2023-07-23 01:00:00+00:00,29778.1,29877.3,29778.1,29835.0,376252.0
2023-07-23 02:00:00+00:00,29835.1,29900.0,29811.6,29887.8,262579.0
2023-07-23 03:00:00+00:00,29887.9,29890.6,29840.8,29845.0,121085.0
2023-07-23 04:00:00+00:00,29845.0,29920.1,29845.0,29901.6,328315.0
2023-07-23 05:00:00+00:00,29901.6,29989.0,29896.0,29922.0,670042.0
2023-07-23 06:00:00+00:00,29920.6,29938.9,29892.6,29922.0,192214.0
2023-07-23 07:00:00+00:00,29922.0,29926.5,29890.7,29917.0,86284.0
2023-07-23 08:00:00+00:00,29917.0,29969.0,29888.8,29951.1,199402.0
2023-07-23 09:00:00+00:00,29951.2,29960.7,29904.0,29906.5,132723.0
2023-07-23 10:00:00+00:00,29906.6,29918.0,29883.8,29892.0,111400.0
2023-07-23 11:00:00+00:00,29891.9,29932.5,29884.8,29894.2,92112.0
2023-07-23 12:00:00+00:00,29894.1,29935.0,29886.9,29924.8,113627.0
2023-07-23 13:00:00+00:00,29924.9,29925.0,29850.5,29888.1,205377.0
